comment_id,text,cluster_id,umap_silhouette,silhouette,silhouette_score,centroid,centroid_score,nearest,nearest_score
Acsv-18_0,とうもろこし,2_15,0.42316554993472516,0.42316554993472516,4,0.5725383555128363,5,1.6148483546767107,3
Acsv-19_0,米,1_3,-0.23833659350845668,-0.23833659350845668,2,1.462707932427316,2,1.1753632107584078,2
Acsv-19_0,米,2_4,-0.23833659350845668,-0.23833659350845668,2,1.462707932427316,2,1.1753632107584078,2
Acsv-20_0,犬,1_4,0.4593184645129301,0.4593184645129301,4,0.6120484574230736,5,1.2815828452156788,3
Acsv-20_0,犬,2_12,0.4593184645129301,0.4593184645129301,4,0.6120484574230736,5,1.2815828452156788,3
Acsv-21_0,猫,1_4,0.6914846546003748,0.6914846546003748,5,0.33515556771425836,5,1.7260918262719624,5
Acsv-21_0,猫,2_12,0.6914846546003748,0.6914846546003748,5,0.33515556771425836,5,1.7260918262719624,5
Acsv-22_0,ネズミ,1_4,0.6556751452896992,0.6556751452896992,5,0.351372810493937,5,1.5019112728992925,5
Acsv-22_0,ネズミ,2_12,0.6556751452896992,0.6556751452896992,5,0.351372810493937,5,1.5019112728992925,5
Acsv-23_0,ウサギ,1_4,0.43392410136886744,0.43392410136886744,4,0.45103298349017434,5,1.0407241268843346,3
Acsv-23_0,ウサギ,2_0,0.43392410136886744,0.43392410136886744,4,0.45103298349017434,5,1.0407241268843346,3
Acsv-24_0,クマ,1_4,0.6938381375343253,0.6938381375343253,5,0.24035763516954656,5,1.503833030773822,5
Acsv-24_0,クマ,2_0,0.6938381375343253,0.6938381375343253,5,0.24035763516954656,5,1.503833030773822,5
Acsv-25_0,パンダ,1_3,-0.3057678380292019,-0.3057678380292019,1,1.135732404767426,1,0.8903985554812771,1
Acsv-25_0,パンダ,2_4,-0.3057678380292019,-0.3057678380292019,1,1.135732404767426,1,0.8903985554812771,1
Acsv-26_0,カエル,1_4,0.5803430641788603,0.5803430641788603,5,0.45785913723250826,5,1.3807420901905856,5
Acsv-26_0,カエル,2_0,0.5803430641788603,0.5803430641788603,5,0.45785913723250826,5,1.3807420901905856,5
Acsv-27_0,タコ,1_4,0.7124814077193966,0.7124814077193966,5,0.1892566871039037,5,1.5723474410444798,5
Acsv-27_0,タコ,2_0,0.7124814077193966,0.7124814077193966,5,0.1892566871039037,5,1.5723474410444798,5
Acsv-28_0,魚,1_5,0.19381415638512378,0.19381415638512378,3,0.9820759057508066,3,1.3774821784171183,3
Acsv-28_0,魚,2_14,0.19381415638512378,0.19381415638512378,3,0.9820759057508066,3,1.3774821784171183,3
Acsv-29_0,イルカ,1_4,0.5866393343430782,0.5866393343430782,5,0.5884860092922369,5,1.6669799282390214,5
Acsv-29_0,イルカ,2_0,0.5866393343430782,0.5866393343430782,5,0.5884860092922369,5,1.6669799282390214,5
Acsv-30_0,医者,1_2,0.6198881439012115,0.6198881439012115,5,0.9252354501917609,3,2.8686209089545742,5
Acsv-30_0,医者,2_5,0.6198881439012115,0.6198881439012115,5,0.9252354501917609,3,2.8686209089545742,5
Acsv-31_0,教師,1_2,0.4868871398175146,0.4868871398175146,4,0.6116738721904884,4,1.7578981644638911,4
Acsv-31_0,教師,2_11,0.4868871398175146,0.4868871398175146,4,0.6116738721904884,4,1.7578981644638911,4
Acsv-32_0,農家,1_2,0.6581714955557687,0.6581714955557687,5,0.597651098406794,4,2.599748504704423,5
Acsv-32_0,農家,2_5,0.6581714955557687,0.6581714955557687,5,0.597651098406794,4,2.599748504704423,5
Acsv-33_0,工事作業員,1_2,0.6117883948039523,0.6117883948039523,5,0.18028546799517306,5,1.8712239693445325,5
Acsv-33_0,工事作業員,2_11,0.6117883948039523,0.6117883948039523,5,0.18028546799517306,5,1.8712239693445325,5
Acsv-34_0,警察官,1_2,0.6364647566812813,0.6364647566812813,5,0.46100197991779407,5,2.210799291363211,5
Acsv-34_0,警察官,2_5,0.6364647566812813,0.6364647566812813,5,0.46100197991779407,5,2.210799291363211,5
Acsv-35_0,消防士,1_2,0.5658235224595621,0.5658235224595621,5,0.9377778389054922,3,2.539582240136725,5
Acsv-35_0,消防士,2_5,0.5658235224595621,0.5658235224595621,5,0.9377778389054922,3,2.539582240136725,5
Acsv-36_0,宇宙飛行士,1_2,0.571702993156091,0.571702993156091,5,0.8011596720708628,3,2.341105932632165,5
Acsv-36_0,宇宙飛行士,2_5,0.571702993156091,0.571702993156091,5,0.8011596720708628,3,2.341105932632165,5
Acsv-37_0,シェフ,1_1,0.5829542658530114,0.5829542658530114,5,0.47414411423690783,5,1.6142732322151347,5
Acsv-37_0,シェフ,2_10,0.5829542658530114,0.5829542658530114,5,0.47414411423690783,5,1.6142732322151347,5
Acsv-38_0,店員,1_2,0.4891789963678475,0.4891789963678475,4,0.435321038495428,5,1.5724821774480395,3
Acsv-38_0,店員,2_11,0.4891789963678475,0.4891789963678475,4,0.435321038495428,5,1.5724821774480395,3
Acsv-39_0,芸術家,1_2,0.6416143624319781,0.6416143624319781,5,0.7490035168406713,3,2.7482890415506036,5
Acsv-39_0,芸術家,2_5,0.6416143624319781,0.6416143624319781,5,0.7490035168406713,3,2.7482890415506036,5
Acsv-40_0,弁護士,1_2,0.6501895870039224,0.6501895870039224,5,0.6166418676885117,4,2.5012007627866346,5
Acsv-40_0,弁護士,2_5,0.6501895870039224,0.6501895870039224,5,0.6166418676885117,4,2.5012007627866346,5
Acsv-41_0,政治家,1_2,0.6323323629414336,0.6323323629414336,5,0.8678313290679306,3,2.8717015193137603,5
Acsv-41_0,政治家,2_5,0.6323323629414336,0.6323323629414336,5,0.8678313290679306,3,2.8717015193137603,5
Acsv-42_0,官僚,1_2,0.6439168349891782,0.6439168349891782,5,0.1251658902265662,5,2.0445153090143315,5
Acsv-42_0,官僚,2_11,0.6439168349891782,0.6439168349891782,5,0.1251658902265662,5,2.0445153090143315,5
Acsv-43_0,学生,1_2,0.34534309935149954,0.34534309935149954,4,0.7165554809256629,4,1.477972944222312,4
Acsv-43_0,学生,2_11,0.34534309935149954,0.34534309935149954,4,0.7165554809256629,4,1.477972944222312,4
Acsv-44_0,郵便局,1_2,0.3965965474075858,0.3965965474075858,4,0.7105281829754815,4,1.5458023128948561,4
Acsv-44_0,郵便局,2_3,0.3965965474075858,0.3965965474075858,4,0.7105281829754815,4,1.5458023128948561,4
Acsv-45_0,ホテル,1_1,0.32679170591057455,0.32679170591057455,4,0.751415982399511,4,1.3506870774420388,4
Acsv-45_0,ホテル,2_1,0.32679170591057455,0.32679170591057455,4,0.751415982399511,4,1.3506870774420388,4
Acsv-46_0,銀行,1_2,0.3903345541687271,0.3903345541687271,4,0.8220327568567057,4,1.6593461134002154,4
Acsv-46_0,銀行,2_3,0.3903345541687271,0.3903345541687271,4,0.8220327568567057,4,1.6593461134002154,4
Acsv-47_0,コンビニ,1_2,0.0484779628843092,0.0484779628843092,3,1.1393894060472816,3,1.324514256741628,3
Acsv-47_0,コンビニ,2_3,0.0484779628843092,0.0484779628843092,3,1.1393894060472816,3,1.324514256741628,3
Acsv-48_0,レストラン,1_1,0.6489328990761741,0.6489328990761741,5,0.26597975043805244,5,1.624847386513209,5
Acsv-48_0,レストラン,2_10,0.6489328990761741,0.6489328990761741,5,0.26597975043805244,5,1.624847386513209,5
Acsv-49_0,劇場,1_2,0.5029519240496976,0.5029519240496976,5,0.8143876088670202,3,2.0947869664149583,5
Acsv-49_0,劇場,2_3,0.5029519240496976,0.5029519240496976,5,0.8143876088670202,3,2.0947869664149583,5
Acsv-50_0,神社,1_2,0.5526004898074347,0.5526004898074347,5,0.6622334826605173,3,2.1052108112941017,5
Acsv-50_0,神社,2_3,0.5526004898074347,0.5526004898074347,5,0.6622334826605173,3,2.1052108112941017,5
Acsv-51_0,空港,1_2,0.17357640007310654,0.17357640007310654,3,0.8569469992871842,3,1.2583584974000397,3
Acsv-51_0,空港,2_3,0.17357640007310654,0.17357640007310654,3,0.8569469992871842,3,1.2583584974000397,3
Acsv-52_0,カレー,1_5,0.13155243578842118,0.13155243578842118,3,0.5709630118939398,4,0.8697602515158762,2
Acsv-52_0,カレー,2_14,0.13155243578842118,0.13155243578842118,3,0.5709630118939398,4,0.8697602515158762,2
Acsv-53_0,寿司,1_5,0.37299995955696513,0.37299995955696513,4,0.550595416418635,5,1.2841764138966318,3
Acsv-53_0,寿司,2_9,0.37299995955696513,0.37299995955696513,4,0.550595416418635,5,1.2841764138966318,3
Acsv-54_0,ラーメン,1_5,0.4547076790861638,0.4547076790861638,4,0.33969375249935985,5,1.2205497969129522,3
Acsv-54_0,ラーメン,2_14,0.4547076790861638,0.4547076790861638,4,0.33969375249935985,5,1.2205497969129522,3
Acsv-55_0,スパゲッティ,1_1,0.48045365855636957,0.48045365855636957,4,0.5084239854030652,5,1.2742932945591035,3
Acsv-55_0,スパゲッティ,2_10,0.48045365855636957,0.48045365855636957,4,0.5084239854030652,5,1.2742932945591035,3
Acsv-56_0,フライドポテト,1_5,0.5984488171826629,0.5984488171826629,5,0.08383633138618786,5,1.4803940992190459,5
Acsv-56_0,フライドポテト,2_9,0.5984488171826629,0.5984488171826629,5,0.08383633138618786,5,1.4803940992190459,5
Acsv-57_0,ハンバーガー,1_5,0.12266908152743203,0.12266908152743203,3,0.8104284861732869,3,0.9231085705128659,3
Acsv-57_0,ハンバーガー,2_6,0.12266908152743203,0.12266908152743203,3,0.8104284861732869,3,0.9231085705128659,3
Acsv-58_0,ホットドッグ,1_4,0.6139176802336287,0.6139176802336287,5,0.5122531704044695,5,1.6049780097685888,5
Acsv-58_0,ホットドッグ,2_12,0.6139176802336287,0.6139176802336287,5,0.5122531704044695,5,1.6049780097685888,5
Acsv-59_0,ピザ,1_5,0.42719243883227714,0.42719243883227714,4,0.4707594269502169,5,1.3144831723706478,3
Acsv-59_0,ピザ,2_9,0.42719243883227714,0.42719243883227714,4,0.4707594269502169,5,1.3144831723706478,3
Acsv-61_0,サラダ,1_5,-0.02662306072146442,-0.02662306072146442,2,0.8520563249123888,2,0.938758048006284,2
Acsv-61_0,サラダ,2_14,-0.02662306072146442,-0.02662306072146442,2,0.8520563249123888,2,0.938758048006284,2
Acsv-62_0,ステーキ,1_1,0.678602691829299,0.678602691829299,5,0.2438597011712407,5,1.7901218654734852,5
Acsv-62_0,ステーキ,2_10,0.678602691829299,0.678602691829299,5,0.2438597011712407,5,1.7901218654734852,5
Acsv-64_0,フランスパン,1_5,0.6211094331227299,0.6211094331227299,5,0.23312441751342744,5,1.5095889479152267,5
Acsv-64_0,フランスパン,2_9,0.6211094331227299,0.6211094331227299,5,0.23312441751342744,5,1.5095889479152267,5
Acsv-65_0,食パン,1_5,0.4688892549852738,0.4688892549852738,4,0.47680750842883857,5,1.170535168089313,3
Acsv-65_0,食パン,2_6,0.4688892549852738,0.4688892549852738,4,0.47680750842883857,5,1.170535168089313,3
Acsv-66_0,幕ノ内弁当,1_5,0.3572076871899628,0.3572076871899628,4,0.7450957622708855,4,1.2240260288116074,4
Acsv-66_0,幕ノ内弁当,2_13,0.3572076871899628,0.3572076871899628,4,0.7450957622708855,4,1.2240260288116074,4
Acsv-67_0,おにぎり,1_3,0.5115728773988555,0.5115728773988555,5,0.2936191393706209,5,1.6739788608192445,5
Acsv-67_0,おにぎり,2_15,0.5115728773988555,0.5115728773988555,5,0.2936191393706209,5,1.6739788608192445,5
Acsv-68_0,ショートケーキ,1_5,0.48887395680262014,0.48887395680262014,4,0.6909679748945485,3,1.6728443449112167,5
Acsv-68_0,ショートケーキ,2_13,0.48887395680262014,0.48887395680262014,4,0.6909679748945485,3,1.6728443449112167,5
Acsv-69_0,アイスクリーム,1_5,0.4705328550650999,0.4705328550650999,4,0.7944286137093154,4,1.6373493696438888,4
Acsv-69_0,アイスクリーム,2_13,0.4705328550650999,0.4705328550650999,4,0.7944286137093154,4,1.6373493696438888,4
